B1	B2	CD4_1	CD4_2	CD4_3	CD4_4	CD45_1	CD45_2	CD8_1	CD8_2	CD8_3	CD8_4	CD8_5	CD8_6	DC1	DC2	DC3	DC4	E1	E2	E3	M1	M10	M11	M12	M13	M2	M3	M4	M5	M6	M7	M8	M9	Mo1	Mo2	Mo3	Mo4	Mo5	Mo6	Mo7	Mo8	N1	N2	N3	N4	N5	N6	N7	NK1	NK2	NKT	S	T1	T10	T11	T12	T2	T3	T4	T5	T6	T7	T8	T9	Treg1	Treg2
CD8_3	-4.17527709198914	-2.80923301374773	-0.179214400850293	-3.15788136948966	-2.99155876474406	-2.35067421976861	-0.417001276661347	0.604787438859432	-3.94069174604175	0.0139943570993418	1.38649530095037	-1.87379531083124	-3.1852033446379	0.149712558615438	0.0240893550605084	-3.34510237779404	-3.58524603296576	-3.01176089126889	0.00274024266214029	-0.0141773938701777	-2.56148096461746	0.13833558752511	-0.481781511924353	0.171197885597946	-2.669369950332	-3.34142199854227	-0.384062957869177	-0.552816971684595	-3.16625994003411	-3.58419065599225	-0.202815712416702	-0.165410157009737	-0.185439921553348	-3.94347270352604	0.116367584448112	0.0491059025901022	0.0984118431877472	-0.166199832921186	0.385730744204515	-3.84944147773892	-3.01958575644361	-3.10069707626861	-0.155705082049165	-0.417302265198138	-3.90685886469285	-3.42519682405258	0.127801378058887	-0.379487482955339	-0.0402825962163295	-0.137386657660962	1.58769111769103	0.218428206575854	-3.4517939860416	-3.55581004172891	-0.16668100271846	0.116714250632877	-0.176315281723657	-2.74854149832744	-0.0245308052152373	0.241427336048214	0.0234788999513592	0.0608761567519514	-0.103603912331981	-0.12282678104464	1.4593880392808	-2.99975272540845	-0.559690099269904
CD8_4	-1.90408750939367	-0.538043431152261	-2.81112023389386	-0.886691786894195	-0.720369182148593	-0.079484637173143	-2.92397018263057	-1.60115870950622	-1.66950216344628	-2.31688690885948	-1.87379531083124	0.397394271764226	-0.914013762042435	-2.18116870734339	-1.70476448962088	-1.07391279519857	-1.31405645037029	-0.740571308673422	-3.00482606144963	-3.02174369798195	-0.290291382021985	-4.30814541607985	-2.21063535660575	-2.93782558307476	-0.398180367736529	-1.0702324159468	-3.34332485131789	-2.28167081636599	-0.895070357438636	-1.31300107339678	-2.40876186078236	-3.73931923484877	-2.51632118751217	-1.67228312093057	0.986738420702959	-2.82583565258503	-2.32937726435558	-1.89505367760258	-1.64413138304524	-1.57825189514345	-0.748396173848139	-0.829507493673138	-3.26472855072187	-2.14615610987953	-1.63566928209738	-1.15400724145711	-2.20307988789994	-3.92784249392318	-3.60794273376995	-2.90759370833742	-0.91927778827819	-2.11245305938297	-1.18060440344613	-1.28462045913344	-3.07158557446557	0.387946826210944	-4.03545978932269	-0.477351915731968	-1.75338464989663	-2.82980773623986	-3.18245421981869	-3.29118458508373	-2.97854546750711	-3.15266936558013	-1.49987385416791	-0.728563142812978	1.71149948332557
CD8_5	-3.21549554320033	-1.84945146495892	0.178523442144704	-2.19809982070086	-2.03177721595525	-1.3908926709798	0.241757514523895	-2.91256674331288	-2.98091019725294	0.672756767179082	-3.1852033446379	-0.914013762042435	-2.2254217958491	-3.49257674115005	-3.01617252342755	-2.38532082900524	-2.62546448417695	-2.05197934248008	-0.0151823854110694	0.143983999172509	-1.60169941582865	0.165777097081838	-3.52204339041241	0.79216301639051	-1.70958840154319	-2.38164044975346	-0.654689457847688	-3.59307885017265	-2.2064783912453	-2.62440910720344	-3.72016989458902	-0.351748578516632	0.172314205958028	-2.98369115473723	0.328537270985697	-0.137200259114828	-3.64078529816224	-3.20646171140924	-2.9555394168519	-2.88965992895011	-2.0598042076548	-2.1409155274798	-4.57613658452853	-3.45756414368619	-2.94707731590404	-2.46541527526377	-3.5144879217066	-1.23920710045298	-0.618299057731386	-0.218958314867223	-2.23068582208485	-3.42386109318963	-2.49201243725279	1.40401493433676	-4.38299360827223	0.0307427000341807	-0.23292113010858	-1.78875994953863	-3.06479268370329	0.159835939798703	0.205116436513444	0.175565869674301	0.0110982085314531	-0.46403397210993	-2.81128188797457	-2.03997117661964	0.701099732087269
CD8_6	0.558746144770651	-3.11660641025987	0.455415447433027	1.01188096495931	-3.29893216125621	-2.65804761628076	0.470595153876678	0.42234915994046	0.450913547584901	0.426771474830859	0.149712558615438	-2.18116870734339	-3.49257674115005	0.655243331879996	0.193808262232625	-3.65247577430619	-3.8926194294779	0.680909139495827	0.273944059060382	0.257026422528064	-2.8688543611296	-0.0957198498244669	-0.0902196455745604	-0.0392658598168529	-2.97674334684414	-3.64879539505441	-0.249789048459957	0.139770547449503	-3.47363333654625	-3.89156405250439	-0.987281412613107	0.238420407448243	0.538585298945792	-0.250802672761323	0.264494323955755	0.327995932378621	0.523425129190894	0.00351907425093057	0.476284327985943	0.320320856710062	1.37201953718305	-3.40807047278075	-0.230506613856208	0.178376326651893	-4.21423226120499	0.267473206712138	0.172604467899208	-0.324561599366063	-0.329172613259935	0.513843746849226	0.803210942459423	0.814135296997456	-3.75916738255374	0.136859989035805	-0.349116386442218	-0.266379777094718	-0.295959224672169	-3.05591489483958	-4.33194762900424	-0.366974082075544	-0.204713491787135	-0.378384469409388	0.213744301119137	0.268768089606519	0.52363401527877	0.993925587924634	0.638044412429131
DC1	-0.00620284350191608	-2.64020219253737	0.0409683396277886	-2.98885054827931	-2.8225279435337	-2.18164339855825	0.229145973828048	0.597734238953895	-3.77166092483139	0.0580900607165295	0.0240893550605084	-1.70476448962088	-3.01617252342755	0.193808262232625	1.39719944598196	0.823971870693177	1.06092051920573	-2.84273007005853	0.0971378741532094	0.291072558963935	1.60759328386977	-0.323943990811276	0.465364370573835	0.136109809882704	-2.50033912912164	-3.17239117733191	0.34690877726966	0.820293119236856	-2.99722911882375	-3.41515983478189	-4.51092062216747	0.103005169432465	0.159678539667407	-3.77444188231568	-0.0302553742028459	0.302457062074044	-0.43149259846383	1.08197242616554	-3.74629014443035	0.319632770748305	-2.85055493523325	-2.93166625505825	-0.0658551449760203	-0.248271443987779	-3.73782804348249	-3.25616600284222	-0.00418693943982206	-0.259148507574429	-0.454826577311336	0.166341684620041	0.978606877613563	0.262523910193042	0.717280262445621	0.914272489326672	-0.0597976428299048	-0.222892267669074	0.184600950832966	-2.57951067711708	-3.85554341128174	-0.630914787779747	0.348856484361775	-0.351946713196907	0.299508822375955	0.250323208522799	-3.60203261555302	1.16932152307877	0.308275984802392
DC2	-3.37539457635647	-2.00935049811506	0.416551389282137	-2.357998853857	-2.19167624911139	-1.55079170413594	0.303701440545431	-3.07246577646902	-3.14080923040908	0.512857734022942	-3.34510237779404	-1.07391279519857	-2.38532082900524	-3.65247577430619	0.823971870693177	-2.54521986216138	-2.78536351733309	-2.21187837563622	0.12593772014186	0.109020083609542	-1.76159844898479	0.0718064773583613	-3.68194242356855	0.369025838527128	-1.86948743469933	-2.5415394829096	0.0884634973583475	-3.75297788332879	-2.36637742440144	-2.78430814035958	-3.88006892774516	0.0446486160321553	0.614442594079321	-3.14359018789337	0.152247883506465	0.00390899029739625	0.500367378526844	-3.36636074456538	-3.11543845000804	-3.04955896210625	-2.21970324081094	1.69922886664092	-0.73599219040781	-3.61746317684233	-3.10697634906018	-2.62531430841991	-3.67438695486274	-0.1686980848418	-0.602114069771629	-4.37890077530023	-2.39058485524099	-3.58376012634577	-2.65191147040893	-2.75592752609624	-4.54289264142837	-0.0833993251056147	-0.0917918379544935	-1.94865898269477	-3.22469171685943	-0.301071375925801	0.300486048125266	-0.762448224769667	0.152218314084382	0.154182056021758	-2.97118092113071	-2.19987020977578	-3.7598510109141
DC3	-3.61553823152818	-2.24949415328677	0.431676378878386	-2.59814250902871	-2.43181990428311	-1.79093535930766	-0.0333500562107853	0.687433995636129	0.619090541696066	-0.0282942037171337	-3.58524603296576	-1.31405645037029	-2.62546448417695	-3.8926194294779	1.06092051920573	-2.78536351733309	1.5765636760495	-2.45202203080793	0.397669909436624	0.345990445036762	-2.0017421041565	-0.0800763864069729	0.776892611398541	0.0497023849295243	-2.10963108987104	-2.78168313808131	0.246256593678559	0.307930171344726	-2.60652107957315	-3.02445179553129	-0.120169155640006	-0.0357949386522848	-0.227728482369824	-3.38373384306508	0.0881949306044216	0.365809040919496	-0.0407845592132322	0.870631331224031	-3.35558210517975	-3.28970261727796	-2.45984689598265	-2.54095821580765	-0.976135845579522	-3.85760683201404	-3.34712000423189	-2.86545796359162	0.386521099810775	-0.493162078287093	-0.416298040265426	0.380959912451167	-2.6307285104127	0.477147928327742	1.10798830169622	-2.99607118126796	-0.305900565638956	-0.0447914364931864	0.116412943586793	-2.18880263786648	-3.46483537203114	-4.54125845837438	0.147491691318726	-0.303656617079443	0.0881622989230655	-0.0859615991499542	-3.21132457630242	-2.44001386494749	0.69898402405299
DC4	1.25899862001391	-1.67600901158991	0.829072674233182	-2.02465736733184	2.14170866469062	-1.21745021761079	0.415199967892908	-2.73912428994387	-2.80746774388393	0.545190937979732	-3.01176089126889	-0.740571308673422	-2.05197934248008	0.680909139495827	-2.84273007005853	-2.21187837563622	-2.45202203080793	-1.87853688911107	0.334344089073841	0.840295064503504	-1.42825696245963	-0.491863661610739	-3.34860093704339	-0.075747736235547	-1.53614594817418	-2.20819799638445	-4.48129043175554	0.881415313041591	-2.03303593787628	1.54907677344244	-3.54672744122	0.20190004986681	0.646764941895405	-2.81024870136822	0.274737048688575	0.0362421942541857	0.532700582483633	-3.03301925804023	-2.78209696348289	-2.7162174755811	-1.88636175428579	-1.96747307411079	-4.40269413115952	-3.28412169031718	-2.77363486253502	-2.29197282189476	1.13609026262354	-0.0658037314377251	0.0991959299692267	0.255492421070154	-2.05724336871584	0.749624787456244	-2.31856998388378	-2.42258603957109	0.0915005549420125	-0.750018754226703	-0.395266881195647	-1.61531749616962	-2.89135023033428	0.0322701105993523	-4.32041980025634	-4.42915016552138	-0.116467620667897	0.186500784943344	-2.63783943460556	-1.86652872325063	0.573533902887918
E1	0.170814859757994	0.0597796629107406	0.239977925859881	-0.288868692831193	-4.12258951536245	0.518338456889859	0.232518174659572	-0.158274798543256	0.2070333900471	0.384696820846637	0.00274024266214029	-3.00482606144963	-0.0151823854110694	0.273944059060382	0.0971378741532094	0.12593772014186	0.397669909436624	0.334344089073841	0.941258487859754	0.337211857227586	0.60853999460938	-0.0789219701334726	-7.07738463286756e-05	-0.00158922346641121	0.199642726326473	0.226525940978137	-0.208986615711843	0.101439397388502	0.304780157901798	-4.71522140661064	-0.468557539112669	0.000849929345432562	0.0814589135682307	-1.07446002686757	0.375733520245504	0.3233941341668	0.107252122579649	0.270928887017839	0.0997794215114987	0.53804302756247	0.150435202783226	0.245407904074124	-0.314766172804643	-0.43442975007262	-5.03788961531124	-0.556184147394109	-0.158140638722628	-0.434088039594439	-0.368688857325733	0.30296992109392	0.377480568646749	0.225690086523025	0.195333751904699	-0.385789082502078	-0.35986222130004	-0.221925174734034	-0.213406082329735	0.120471178331034	-0.3774464945458	-0.287544903787378	-0.178134202287071	-0.0946143021404124	0.0206349123996171	-0.125137257343852	-0.0569899432049463	-0.130740048749976	0.233515525913657
E2	0.645257936397151	0.343870308946786	0.524854139080944	0.296241091913921	0.860497191028333	-3.49862260691932	0.372895274776214	-0.0202923363292954	0.38848256917306	0.32843348501289	-0.0141773938701777	-3.02174369798195	0.143983999172509	0.257026422528064	0.291072558963935	0.109020083609542	0.345990445036762	0.840295064503504	0.337211857227586	1.06751337887559	1.06872913679653	-0.509010505981475	0.423305501462725	-0.578811578613764	0.483733372362519	0.209608304445819	-0.0414769943448465	0.532187578253294	-0.0131566173395885	-0.0331603530041556	-0.786503197256601	0.220303988877549	0.361206252343771	-0.31326260211206	0.0850090843441621	0.401430201926722	0.260085363438852	0.384779225575356	0.112824801551156	0.59367585571104	0.309601587366805	0.0524062464259095	0.00809867057053686	-0.310019161781984	-1.05476382456669	-4.57314521120329	0.38210394613085	-0.113984327879869	-0.241039422194288	0.369624798032915	-0.338372330747506	0.397828407519527	-0.599698945915447	-0.226622697918499	-0.237870270609304	-0.694774636827908	-0.0530248961653514	0.103553541798716	-1.17247919236595	-0.85100396013955	-0.311557355487292	-0.689132842146374	0.369472503067256	0.125422094641125	-0.220033133775291	0.15335059728607	0.216597889381339
