B1	B2	CD4_1	CD4_2	CD4_3	CD4_4	CD45_1	CD45_2	CD8_1	CD8_2	CD8_3	CD8_4	CD8_5	CD8_6	DC1	DC2	DC3	DC4	E1	E2	E3	M1	M10	M11	M12	M13	M2	M3	M4	M5	M6	M7	M8	M9	Mo1	Mo2	Mo3	Mo4	Mo5	Mo6	Mo7	Mo8	N1	N2	N3	N4	N5	N6	N7	NK1	NK2	NKT	S	T1	T10	T11	T12	T2	T3	T4	T5	T6	T7	T8	T9	Treg1	Treg2
B1	1.84137028207045	2.08909703749855	0.597925190324803	0.903655668053349	1.12550020633774	0.0452686862153609	0.509166568420187	-0.0357606065933053	0.775026356032096	0.415051540064881	0.211086494408197	-3.42418763584619	-0.470880126520679	0.508362952847538	0.295720763742536	-3.78574000182495	0.448682011067891	-3.1553636388284	-0.250394337871845	0.0839295486277699	0.408507903756405	-0.420242246761266	0.544985283934282	-0.753719372950654	-0.13769366184831	-0.20722963498066	-0.559273569687111	0.0889857382725167	-2.47014402829937	-4.00140575745323	-3.78735144591956	0.0468693585902753	0.579859205130457	-3.53497312184286	0.147602199190343	0.346306919161237	0.250629733276753	0.179517981479321	0.634010972542181	-0.0632505624604305	-3.75910892705984	0.525107992763479	0.0300719714221287	-3.82136972126736	0.817948292342035	-2.43540056442304	-0.423956660943665	0.0253802710609332	-0.334812071870927	0.489533927449888	-2.84743245229563	0.750712418410041	-0.230450813828571	0.110649840944832	-0.72443568236318	-0.407341571759222	-0.545583097994867	-3.86384181312116	-3.66134267898185	-1.09153291226287	-1.32395594573012	-0.951320197197352	-0.128250037334	0.0465516361919096	-3.61367155562287	0.690816640278441	0.527923872723711
B2	2.08909703749855	3.00433109603671	0.7760602028731	-1.85378135576383	-2.02986379777301	-2.41116005503345	0.177762839274475	-3.19112461070406	0.920742723490517	-3.45630879223807	-2.24534224684062	-1.88057294981814	-2.92730886776949	1.09777373124569	-3.23984941538264	-2.2421253157969	1.293361434234	-1.61174895280035	-3.91090234883175	0.00951732887892314	-2.34892912006077	-1.04093728670266	0.633776062215591	-0.400416071859333	-2.59412240309712	-3.50871919312944	-0.595400195877721	-0.000825613988150705	-0.926529342271323	-2.45779107142518	-2.24373675989151	-0.0386281210174836	1.1148815536424	-1.99135843581482	-0.528848037167903	0.190994159542035	-2.904734270834	-3.50731880853681	-2.29951007239089	-2.9967716073935	-2.21549424103179	-2.2323290310537	-3.70506922925707	-2.27775503523931	2.36156297837008	-0.891785878394993	-3.18139368476084	0.0571326421465104	-3.74544472074964	0.135564399724856	-1.30381776626758	-3.21082423104995	-3.38581481793932	-2.64678718287234	-3.65795672729625	-4.1190018035749	-0.915739366700765	-2.32022712709311	-2.1177279929538	-3.54796165351169	-0.479276522564008	-3.40774893844617	-4.07599844608791	-0.180642998237041	-2.07005686959482	1.08834361581275	0.364010958373714
CD4_1	0.597925190324803	0.7760602028731	0.69539734335635	0.666144153664883	0.875408943523054	0.518936128062159	0.475790071050834	-0.136090294183992	0.69932462438552	0.461550769868317	-0.570477554311868	0.572406803998437	0.0697337602803495	0.316620854410592	0.227364239841903	0.131674639593788	0.43053876767258	0.364124022296763	-0.0457491052196754	0.167190534988325	0.0248708353299118	-0.190937619373602	0.225029825044853	-0.37246987827883	-0.0162057222061996	-0.472168203627186	-0.289178487418865	0.0684040799317955	-3.25170807701944	-0.481918096328072	-0.56887206736276	0.0709839028668239	0.446750177267718	-4.31653717056293	0.276585181975298	0.335594160713664	0.232486489881441	0.231960820333625	0.551405347203568	0.155172360223903	0.237485512784788	0.220650722762878	0.0903262962115147	-0.000862921433130491	0.0363842436219697	-3.21696461314311	-0.00142108402091548	0.112143525406764	-0.0577858091476567	0.458702346275065	0.672055208829529	0.574587081163442	-0.631808687534208	-0.126861673443634	-0.359885137613218	-0.304301137215744	-0.371729750306327	-0.1682701308801	-0.442863300425053	-0.511410664009437	-0.48852812932802	-0.0797141943211602	-0.178460449631939	0.0230516685051089	-0.0941838944977099	0.503484932907631	0.474951602471691
CD4_2	0.903655668053349	-1.85378135576383	0.666144153664883	-2.10982295901007	-2.28590540101926	-2.6672016582797	0.523748657305665	-3.4471662139503	-3.33534230703259	0.287693031792552	1.49865957719	-2.13661455306438	-3.18335047101574	-3.15831129927742	0.504152408647977	-2.49816691904314	-2.9627235962891	-1.86779055604659	-0.166900524801131	0.151402705926252	1.39507270396985	-0.819886586264646	0.553818480085244	-4.9575093849508	1.1498794209335	-3.76476079637568	-0.851441799123965	0.345160204043038	-1.18257094551757	-2.71383267467143	-2.49977836313775	0.258167777405938	0.858839950396153	-2.24740003906106	0.329013625329762	0.235960838864155	-3.16077587408024	0.713775319178067	-2.55555167563714	-3.25281321063975	-2.47153584427803	-2.48837063429994	0.0389325947735524	-2.53379663848555	2.10552137512384	-1.14782748164124	-3.43743528800709	0.19901801919384	-4.00148632399588	0.356615100162873	-1.55985936951383	0.834185875549032	-3.64185642118556	-2.90282878611859	-3.9139983305425	-4.37504340682114	-0.472845707085072	-2.57626873033935	-2.37376959620004	-3.80400325675793	-4.73536155308711	-3.66379054169241	0.36693864080465	0.341430459804544	-2.32609847284106	-3.16774141471035	-3.89207407214939
CD4_3	1.12550020633774	-2.02986379777301	0.875408943523054	-2.28590540101926	2.14008300552585	-2.84328410028888	0.0466470765874094	-3.62324865595948	0.488618678235087	-3.8884328374935	-2.67746629209605	1.68734643220329	0.64061051425194	0.66564968599026	0.328069966638791	-2.67424936105233	-3.13880603829829	-2.04387299805578	-0.0419746842419534	0.276345916701371	-2.7810531653162	-0.431708125963023	0.74570455129176	-0.43461313682119	-3.02624644835255	0.904261005791959	-0.726515958564787	0.0441426444406801	-1.35865338752675	-2.88991511668061	-2.67586080514694	0.00636495234821757	-4.01622118175183	-2.42348248107025	0.29425940814353	-0.241129885713395	-3.33685831608943	-3.93944285379224	-2.73163411764632	-3.42889565264893	-2.64761828628722	-2.66445307630913	0.561785415626302	-2.70987908049474	1.92943893311465	-1.32390992365042	-3.61351773001627	0.403141752199082	-0.177525338728205	0.481555415757254	-1.73594181152301	0.959122572248914	0.182104564082112	-3.07891122812777	-4.09008077255168	-4.55112584883033	-0.648928149094259	-2.75235117234854	-2.54985203820923	-3.98008569876712	-0.911400567819437	-3.8398729837016	-0.508079064066473	-0.311758760924107	-2.50218091485025	0.656219570557322	0.710001974406112
CD4_4	0.0452686862153609	-2.41116005503345	0.518936128062159	-2.6672016582797	-2.84328410028888	-3.22458035754932	0.142457598046436	0.472590817741201	-3.89272100630221	0.207406636207188	-3.05876254935648	1.30605017494286	0.259314256991503	-3.71568999854704	-4.05326971789851	-3.05554561831276	0.479941131718136	-2.42516925531622	0.317073981924315	0.150320234361555	-3.16234942257664	0.00293208312223687	-0.00356021918438018	0.0165921101566614	-3.40754270561299	-4.3221394956453	0.082499169111503	-0.513237633935655	-1.73994964478719	-3.27121137394105	-3.05715706240738	-0.0950915906473671	0.301461251126528	-2.80477873833068	0.35665910596348	-0.622426142973833	-3.71815457334986	-0.320695683775817	-3.11293037490676	-3.81019190990937	-3.02891454354766	0.954294093707297	-0.518446104496072	-3.09117533775518	1.54814267585422	-1.70520618091086	-3.99481398727671	-0.455268521660288	-4.55886502326551	0.0210793600709249	-2.11723806878345	-4.02424453356582	-4.19923512045519	-3.46020748538821	-4.47137702981212	-0.631370396245539	-0.224051761005454	0.866395997667886	-2.93114829546967	-0.060330246182329	0.0294811104412188	0.0798824688831932	0.0648285863029868	-0.0910113123907331	-2.88347717211069	0.575931595865247	0.249525918719783
CD45_1	0.509166568420187	0.177762839274475	0.475790071050834	0.523748657305665	0.0466470765874094	0.142457598046436	0.55740473763072	-0.0732407913053109	0.576972624449375	0.314786005555753	0.229095607813381	0.195937924542285	-0.0726648381010672	0.441392366318303	0.115394488628077	0.574730481990234	0.0687815143954434	0.163753638991712	-0.0350722945209662	0.0426334740528947	-0.573426528268712	-0.120947310722492	0.222127203264948	-0.298642658168697	-0.818619811305063	0.0301687137316419	-0.164845927745165	0.0690565698657729	0.848973249520737	-0.682288479633124	-0.468234168099448	0.0704160678767608	0.451433654627145	-4.21589927129962	0.283994237854584	0.247443491407348	0.125999811524926	0.0743210085468702	0.254107580688995	-0.142127577725079	0.037100654444533	0.242108823600299	0.0747117390350969	-0.201244160878887	0.137022142885282	-3.1163267138798	0.00904049808535315	0.0565850334934514	-0.100753249619425	0.455048305397587	-3.52835860175238	0.59805909107653	-0.434261499081547	-0.0262237741803215	-0.134308760249687	-0.294324228626762	-0.322758193799994	-0.544724535301048	-4.3422688284386	-0.32534290660532	-0.405007490677588	-0.200924401276878	-0.0501190352782187	0.0511389239815276	-0.294554277802761	0.368910688539128	0.404244754651131
CD45_2	-0.0357606065933053	-3.19112461070406	-0.136090294183992	-3.4471662139503	-3.62324865595948	0.472590817741201	-0.0732407913053109	0.595703582377652	-0.0706147134185211	0.180757825619645	-3.83872710502709	-3.47395780800461	0.178284964182836	0.106416294336652	0.121013061337648	-3.83551017398337	-4.30006685122933	-3.20513381098682	-0.182065844220264	0.0445001974959033	0.358737731597984	-0.0500342347009584	0.119552545452071	0.283786684666601	0.28962846967753	-0.624968320354784	0.0664442650368969	-0.315498012744239	-2.51991420045779	0.249875780233572	-3.83712161807798	-0.184860930445543	-0.223234659776113	-3.58474329400129	0.030012327592897	-0.198311428933344	-0.498075701743604	-0.498632818168987	-3.89289493057736	-0.113020734618851	-3.80887909921826	0.174329538036695	-0.696383238889242	0.128903533851082	0.768178120183614	-2.48517073658146	-4.77477854294731	-0.606852449841003	-0.297432945664175	-0.179107999031232	1.40384908539117	-0.202138240682126	-0.134095431948965	0.458806649079984	-0.297094250575964	-0.0134157888372543	0.0210321741494316	0.387439724565647	-3.71111285114027	-0.0621616465449301	0.245358735730795	-0.700082086787409	0.108768669932801	-0.296948581334851	0.336601699495571	-0.0279489386894583	-0.0533231727470426
CD8_1	0.775026356032096	0.920742723490517	0.69932462438552	-3.33534230703259	0.488618678235087	-3.89272100630221	0.576972624449375	-0.0706147134185211	1.18732714747626	0.618433963632344	-3.72690319810938	1.23993694746739	0.0682659119228695	0.461273596876891	-0.0224316765126044	0.276357160211205	0.112808765533607	0.906733523207753	-0.0914311329695493	-0.0488186432114977	-3.83049007132953	-0.170358954117197	0.0816148771457862	-0.63895944778344	-4.07568335436588	-4.9902801443982	-0.474943497360535	-0.227155074690049	1.59195313373678	-3.93935202269395	-3.72529771116027	0.0756159229551916	0.615584054389651	-3.47291938708358	0.351275609127712	0.322174696969689	0.215775626451537	0.266395158038152	0.519980686185572	-0.478289131385403	0.302988234976314	0.286153444954404	-0.0105360261832519	-3.75931598650807	0.880002027101323	-2.37334682966375	0.240140779609435	0.113369701181615	-0.147820806865171	0.567774403190043	-2.78537871753634	0.669344541931654	-0.566324059362856	0.17270357570412	-0.294413434388189	-0.278341392045703	-0.619191771039212	-3.80178807836187	-3.59928894422256	-0.728470894935223	-0.580667849841454	-0.412174158753803	-0.23533803455871	0.14393327578582	-3.55161782086358	0.509834652906166	0.545165355627077
CD8_2	0.415051540064881	-3.45630879223807	0.461550769868317	0.287693031792552	-3.8884328374935	0.207406636207188	0.314786005555753	0.180757825619645	0.618433963632344	0.54245526765908	-4.1039112865611	0.561909720306605	0.444573568554208	0.469612740292527	0.18033743160412	-0.100650928240517	-0.264199322918115	1.00681773844029	-0.00604264620635157	0.0726133105172953	-0.207454732504393	-0.0741235710152271	-0.0344815925681638	-0.0902146582284355	0.0244442881435172	-0.0248635779663731	-0.121574000962075	-0.00210498136786616	-2.78509838199181	-0.316316683868804	0.374829931349132	-0.0279715613289337	0.190803289348693	-3.8499274755353	0.25302103218605	0.22447685202261	0.412790843788096	0.0490871700737025	0.319056618849747	-0.156361956975188	0.226988429092956	-4.09089807077418	-0.0584869334895084	-0.136280647682931	0.502993938649602	-2.75035491811548	0.00143390879060777	-0.0343018744813307	-0.242284036219755	0.356133540687053	-3.16238680598807	0.498809627063845	-0.244379514736699	0.193622467545971	-0.613430351377698	-0.102509000844758	-0.242872788922203	-4.17879616681359	0.324754677170943	-0.151255775388445	-0.147557011201164	-0.120186840396047	-0.0424723263304677	0.0289307677034815	-3.9286259093153	0.00788963738009646	0.419212873387179
