B1	B2	CD4_1	CD4_2	CD4_3	CD4_4	CD45_1	CD45_2	CD8_1	CD8_2	CD8_3	CD8_4	CD8_5	CD8_6	DC1	DC2	DC3	DC4	E1	E2	E3	M1	M10	M11	M12	M13	M2	M3	M4	M5	M6	M7	M8	M9	Mo1	Mo2	Mo3	Mo4	Mo5	Mo6	Mo7	Mo8	N1	N2	N3	N4	N5	N6	N7	NK1	NK2	NKT	S	T1	T10	T11	T12	T2	T3	T4	T5	T6	T7	T8	T9	Treg1	Treg2
B1	1.24155836164625	-2.26576029685569	0.300710335358613	-2.56671373979122	1.48162536015645	-0.0490184799523099	0.261660842148152	0.113662179220997	0.279987206745543	0.495299653633697	-3.6419984492643	-2.99971905095966	0.361886875731018	0.04005890123529	1.10937926976676	-2.24228770603199	-3.29436394848364	-2.36718604228414	0.325470938992115	0.485181980740889	-3.05876024264923	-0.27366538611539	0.414912253965471	0.083876360706128	0.916256559758726	-2.19115538235342	0.171064024149734	0.47308236059953	-2.64013074753467	-2.74277947827181	-0.300678782550856	0.0586978737580175	0.622468106157359	-2.99120375941075	0.182050281573083	-0.0789341011633395	0.291073835553406	-0.261200492149221	-0.351394029307558	-3.55857020968839	-2.99971905095966	-3.09408627860441	-0.0139431553323284	-4.20010740990928	-2.70291287415349	-3.33517148811138	0.16651973764655	-0.0997278070573205	-0.284653647125134	0.157451469785322	-2.56671373979122	-3.95346770592374	-2.99548227496128	-3.12041388018282	-4.72753253084197	-0.222458313319331	-0.233512721597756	-3.05133664970246	-3.6059539021668	-4.78294247097042	-0.196029889064647	-0.531235600633939	0.368263779043553	-0.217638352507849	-3.52215618021289	0.366761126852706	0.451256264077666
B2	-2.26576029685569	-0.77307461243453	-3.28578884537345	-1.07402805537005	-1.02573238269925	-2.55637622280801	-3.28705010670262	-3.09263082649664	-2.22737053611016	1.38595791677743	-2.14931276484314	-1.5070333665385	-2.44647914969305	-2.46729884162041	-2.30103046145112	-0.749602021610828	-1.80167826406248	-0.874500357862983	-3.43711829443045	-3.38386205908832	-1.56607455822807	-0.626034934851868	-2.69447291016766	-3.56956909264331	-1.59110118309698	-0.698469697932262	-3.1144087799938	-3.31298784168655	-1.14744506311351	-1.25009379385065	-2.80803652540656	0.405265604202106	1.27009297367856	-1.49851807498959	-4.49845059389074	1.01582460296425	-2.69337621098656	1.23148519227194	-3.46077919344069	-2.06588452526722	-1.5070333665385	-1.60140059418324	1.17771796200409	-2.70742172548812	-1.21022718973233	-1.84248580369022	1.35819713949935	0.547872245527008	-3.79197230562708	-3.5803143218377	-1.07402805537005	-2.46078202150258	-1.50279659054011	-1.62772819576166	-3.23484684642081	-3.93389532588612	-4.28489632236647	-1.5586509652813	-2.11326821774564	-3.29025678654926	-3.78252906979671	-3.73752860635158	0.819596257469644	-3.67920000299345	-2.02947049579173	-2.44160489857136	-2.83421654006586
CD4_1	0.300710335358613	-3.28578884537345	0.543919799916367	-3.58674228830898	0.76260509420705	0.345884562584063	0.376327208943697	0.29228258159438	0.722314726414472	0.597476945585207	-0.360975287936838	0.457388131483704	0.383231272251577	0.434961943771663	0.265440170763187	-3.26231625454975	0.287678351552891	0.913837119043321	0.199386893296169	0.276610267857744	-0.0787453638901312	-0.259123332140818	0.361015754727693	-0.0448564292064897	0.373320314925224	-3.21118393087119	0.12106578959865	0.17861972915149	-3.66015929605243	-3.76280802678957	-0.366503423438721	0.0993664575057253	0.420094089261759	-4.01123230792851	0.175791536873362	0.251277070613038	0.395970633137331	0.352196997621734	-0.827362288609013	-0.277547048360922	0.281304110367807	-0.114071399845304	-0.0449719600112078	-0.265888623520279	-3.72294142267125	-0.355156609352276	-0.00842938294583661	-0.0354373676275557	-0.225504930606458	0.318591319517769	-3.58674228830898	0.327535912689463	0.461624907482085	-4.14044242870058	-0.285161583896183	-0.33266587244566	-0.319043915427697	-0.0713217709433611	-0.324930740839339	-0.802966676565081	-0.360744346498779	-0.450901600481144	0.187652760974381	0.0535986786399371	0.156793961408146	0.492840450880888	0.533883390715737
CD4_2	-2.56671373979122	-1.07402805537005	-3.58674228830898	-1.37498149830558	-1.32668582563478	1.44372204410169	0.41203987763872	-3.39358426943217	-2.52832397904568	-2.91503895343496	-2.45026620777867	-1.80798680947402	-2.74743259262857	-2.76825228455594	-2.60198390438664	-1.05055546454635	-2.10263170699801	-1.17545380079851	-3.73807173736597	-3.68481550202384	-1.86702800116359	-0.625980095219029	-2.99542635310319	0.129520891698027	-1.8920546260325	-0.999423140867787	-3.41536222292932	-3.61394128462208	-1.44839850604903	-1.55104723678617	-3.10898996834208	0.616188005733058	-3.03090389653383	-1.79947151792511	-0.100425346687464	-3.5861805498165	1.00571377335478	-3.06951167794045	-3.76173263637622	-2.36683796820275	-1.80798680947402	2.0976893901581	-3.72530632948573	-3.00837516842364	-1.51118063266785	-2.14343924662574	-2.94279973071304	0.0708347814755865	-4.0929257485626	0.118775662503639	-1.37498149830558	-2.7617354644381	-1.80375003347564	-1.92868163869718	-3.53580028935634	-4.23484876882165	-4.585849765302	-1.85960440821682	-2.41422166068117	-3.59121022948479	0.217569197112989	0.438653681674023	-3.48140061274274	0.621917402625323	-2.33042393872725	-2.74255834150688	-3.13516998300139
CD4_3	1.48162536015645	-1.02573238269925	0.76260509420705	-1.32668582563478	3.02266155688125	-2.80903399307273	-3.53970787696734	-3.34528859676136	-2.48002830637488	-2.86674328076416	-2.40197053510786	-1.75969113680322	-2.69913691995777	-2.71995661188513	-2.55368823171584	-1.00225979187555	-2.0543360343272	-1.12715812812771	-3.68977606469517	0.965551019201256	-1.81873232849279	-0.401600401432331	-2.94713068043239	-3.82222686290803	-1.8437589533617	-0.951127468196986	-3.36706655025852	1.27945863222555	-1.40010283337823	-1.50275156411537	-3.06069429567128	-0.44941958734005	-2.98260822386303	-1.75117584525431	0.0270501244092287	-3.5378848771457	-2.94603398125128	-3.02121600526965	-3.71343696370541	1.98250941431328	-1.75969113680322	-1.85405836444797	-3.67701065681493	-2.96007949575284	-1.46288495999705	-2.09514357395494	-2.89450405804224	-0.181877828421976	-4.0446300758918	0.468079617742804	-1.32668582563478	-2.7134397917673	-1.75545436080484	-1.88038596602638	-3.48750461668554	-0.186509668873984	-0.537510665354334	-1.81130873554602	-2.36592598801037	-3.54291455681399	-4.03518684006144	0.0098570506605632	-3.43310494007194	-3.93185777325817	-2.28212826605645	-2.69426266883608	-3.08687431033059
CD4_4	-0.0490184799523099	-2.55637622280801	0.345884562584063	1.44372204410169	-2.80903399307273	0.864444863806462	0.133770979911855	0.42509973026084	-0.0106287192067762	0.0797486100882058	-3.93261437521662	-3.29033497691198	0.770223582856577	0.594503792182934	0.216719638020628	-2.53290363198431	0.415063552840901	-2.65780196823646	0.38164117225888	0.0369590275261579	-3.34937616860155	-0.181493010909631	-4.47777452054114	0.259914212956485	0.92664891637477	-2.48177130830574	-0.0526061461904504	-0.318130963495344	-2.93074667348699	-3.03339540422413	-0.591294708503176	-0.0307163601097039	0.264906424592905	-3.28181968536307	0.262315964170176	0.253692645543499	-0.476634394083174	0.0502110031758917	-0.766945072853049	-3.84918613564071	-3.29033497691198	-3.38470220455672	-0.730518765962563	-4.4907233358616	-2.99352880010581	-3.6257874140637	-4.425147898151	-0.53647094146502	-0.429142778229957	0.414536041995997	-2.85732966574354	0.659011783762982	-3.2860982009136	-3.41102980613514	-0.541012725833171	-0.394975573461648	-0.297345185006092	-3.34195257565478	-3.89656982811912	-0.471487548368448	-0.0217613949803146	-0.290378740680874	0.291526137663026	-0.161469446235967	-3.81277210616521	0.620197735231986	0.336729184467416
CD45_1	0.261660842148152	-3.28705010670262	0.376327208943697	0.41203987763872	-3.53970787696734	0.133770979911855	0.500004611840461	0.18578606920793	0.43474812396433	0.428242702371648	-0.0612174105569348	0.456126870154538	0.294820273882591	0.361150318995047	0.389116741268748	-3.26357751587892	0.38332493180823	-3.38847585213107	0.18244543900574	0.345200743498095	0.823045363142879	-0.18101241635106	0.153281319814615	0.0098774484881788	0.195975032480162	-3.21244519220035	0.210465445887208	0.0761271939050648	-3.66142055738159	-3.76406928811874	-0.47690777549782	0.100123609172757	0.358135129196417	-4.01249356925768	0.166263180397045	0.183069084280352	0.415898619176506	0.285669168561268	-0.828623549938179	0.0222108290189815	-0.0209654335297223	0.486694760102963	0.0573072524603293	-0.142212354602976	-3.72420268400042	-4.3564612979583	-0.0418750890248315	-0.104782286879993	-0.198737490954866	0.337074108902978	-3.58800354963814	0.423184230075827	-0.0167286575313408	0.460367158524551	-0.470066453981657	-0.394791992339562	-0.279043691652072	0.228425250295837	-0.627200284736868	-0.573780804773168	-0.372224760985988	-0.5191095365484	0.309899139701659	0.0372736795840047	-0.242394280214592	-0.0524849772004096	0.333050107820864
CD45_2	0.113662179220997	-3.09263082649664	0.29228258159438	-3.39358426943217	-3.34528859676136	0.42509973026084	0.18578606920793	0.81826213628679	0.152051939966531	0.367390442569415	0.0082667520558712	0.47446212924462	0.725327731026797	0.535366307115435	0.28250874012581	0.930885191603923	-0.121191050847729	0.805986855351769	0.129816780698364	0.0524573444415405	0.716440076264114	-0.197446471632062	-0.235870635665082	0.547037499417532	0.0893860301177765	0.982017515282489	-0.132932826924944	-0.155421353383141	-3.46700127717562	-3.56965000791276	-0.428614049329869	-0.183922796501308	-0.049502324737311	-3.8180742890517	0.290896353511699	0.057975454855899	-0.535796694087543	-0.243010204890207	-0.458114044704845	-0.385397312052473	-3.82658958060061	0.0790866190315084	-0.89880485643549	-0.424907090995931	-3.52978340379444	-4.16204201775233	-0.660350791994399	-0.532815520680534	-0.580048325312099	0.190034928624389	-3.39358426943217	0.498417651142559	0.177690622674637	0.751694280315033	-0.855424370344125	-0.454110301138879	-0.226054453767313	0.422844530501815	0.266154258331046	-0.405690303623419	0.0409298288372318	-0.477300080918165	0.0563003232698433	-0.153657556621056	-0.0479750000086144	0.600568611616896	0.323349948237549
CD8_1	0.279987206745543	-2.22737053611016	0.722314726414472	-2.52832397904568	-2.48002830637488	-0.0106287192067762	0.43474812396433	0.152051939966531	0.619385250059441	0.630597255963735	-3.60360868851877	-2.96132929021412	0.576360657592449	-3.92159476529604	0.244717042150117	-2.20389794528646	-3.25597418773811	-2.32879628153861	0.149982415165856	0.576817035567054	0.979672945373164	-0.223041186186729	0.152282876001936	0.122266121451662	0.954646320504259	-2.15276562160789	0.130273986469376	0.232720577560923	-2.60174098678913	-2.70438971752628	-0.262289021805323	-0.0947974608886448	0.417824471280363	-2.95281399866522	0.0806776400449172	0.105581213620221	0.454398713892111	0.476124531458249	-0.915031689839457	-3.52018044894285	-2.96132929021412	-3.05569651785887	-0.0335445660490073	-0.161674221886881	-2.66452311340796	-3.29678172736584	0.380993519507981	0.0788400863538095	-0.2462638863796	0.266421921617635	-2.52832397904568	0.0849654820986594	-2.95709251421574	-3.08202411943728	-0.0870719215421457	-0.388186906638647	-0.292032663650931	-3.01294688895693	-3.56756414142127	-0.744509282948028	0.0184499243713843	-0.714688799066081	0.479203599537925	0.0126352111015257	-3.48376641946736	0.581234908714136	0.4896460248232
CD8_2	0.495299653633697	1.38595791677743	0.597476945585207	-2.91503895343496	-2.86674328076416	0.0797486100882058	0.428242702371648	0.367390442569415	0.630597255963735	0.925116642703834	0.310728046937179	-3.3480442646034	0.557614196418873	0.536794504491508	0.335094371445099	-2.59061291967573	-3.64268916212739	1.28453217134897	0.290073705338924	0.319196328036658	-3.40708545629298	-0.224050963339139	-0.0583480772714456	0.0518195047553349	-3.43211208116188	-2.53948059599717	0.123765187094526	0.207730984498906	-2.98845596117841	0.908938735361308	0.196056820705362	-0.0249784960670004	-0.269909641817985	-3.33952897305449	0.143412234513112	0.288737013385114	0.0676837395028327	0.168589355494862	-0.301785748582493	0.0931480039447311	-3.3480442646034	-3.44241149224815	-0.0612410876271572	-0.548389196276159	-3.05123808779723	-3.68349670175512	-0.181805475997195	-0.307874888035469	-0.235041457845492	0.349527527831257	-2.91503895343496	0.397185770571317	-3.34380748860502	-3.46873909382656	-0.37687905434692	-0.218602516811857	-0.134680701581477	0.600381563930656	0.0457643114663141	-0.654131953653046	-0.447445813519044	-0.402445350073906	0.124673069898476	-0.0150595655703128	0.129562033420226	0.0184359132089607	0.470903699639832
